"","siteID","diet","totalcount","routeID","easting","northing"
"8799","521_05","Nectar",3,521,481264,3571329
"8800","521_05","Omnivorous",15,521,481264,3571329
"8801","521_05","Seeds",408,521,481264,3571329
"8802","521_05","Trunk arthropods",98,521,481264,3571329
"8803","521_05","Vertebrates",9,521,481264,3571329
"8804","521_05","Foliage arthropods",119,521,481264,3571329
"8805","521_06","Aerial arthropods",19,521,484401,3575802
"8806","521_06","Fruits",13,521,484401,3575802
"8807","521_06","Ground arthropods",231,521,484401,3575802
"8808","521_06","Nectar",8,521,484401,3575802
"8809","521_06","Foliage arthropods",108,521,484401,3575802
"8810","521_06","Seeds",826,521,484401,3575802
"8811","521_06","Trunk arthropods",103,521,484401,3575802
"8812","521_06","Vertebrates",18,521,484401,3575802
"8813","521_06","Omnivorous",32,521,484401,3575802
"8814","521_07","Aerial arthropods",4,521,487614,3576184
"8815","521_07","Foliage arthropods",145,521,487614,3576184
"8816","521_07","Fruits",16,521,487614,3576184
"8817","521_07","Nectar",5,521,487614,3576184
"8818","521_07","Omnivorous",10,521,487614,3576184
"8819","521_07","Seeds",570,521,487614,3576184
"8820","521_07","Ground arthropods",232,521,487614,3576184
"8821","521_07","Vertebrates",33,521,487614,3576184
"8822","521_07","Trunk arthropods",86,521,487614,3576184
"8823","521_08","Aerial arthropods",7,521,478961,3570432
"8824","521_08","Foliage arthropods",100,521,478961,3570432
"8825","521_08","Ground arthropods",182,521,478961,3570432
"8826","521_08","Nectar",1,521,478961,3570432
"8827","521_08","Omnivorous",6,521,478961,3570432
"8828","521_08","Seeds",328,521,478961,3570432
"8829","521_08","Trunk arthropods",118,521,478961,3570432
"8830","521_08","Vertebrates",4,521,478961,3570432
"8831","521_08","Fruits",10,521,478961,3570432
"8832","521_09","Aerial arthropods",18,521,480056,3569553
"8833","521_09","Foliage arthropods",83,521,480056,3569553
"8834","521_09","Ground arthropods",198,521,480056,3569553
"8835","521_09","Nectar",1,521,480056,3569553
"8836","521_09","Omnivorous",11,521,480056,3569553
"8837","521_09","Fruits",17,521,480056,3569553
"8838","521_09","Trunk arthropods",96,521,480056,3569553
"8839","521_09","Vertebrates",32,521,480056,3569553
"8840","521_09","Seeds",296,521,480056,3569553
"8841","522_01","Aerial arthropods",63,522,525320,3561482
"8842","522_01","Foliage arthropods",188,522,525320,3561482
"8843","522_01","Ground arthropods",375,522,525320,3561482
"8844","522_01","Nectar",1,522,525320,3561482
"8845","522_01","Omnivorous",28,522,525320,3561482
"8846","522_01","Fruits",11,522,525320,3561482
"8847","522_01","Trunk arthropods",151,522,525320,3561482
"8848","522_01","Vertebrates",13,522,525320,3561482
"8849","522_01","Seeds",580,522,525320,3561482
"8850","522_02","Aerial arthropods",28,522,524966,3562450
"8851","522_02","Fruits",14,522,524966,3562450
"8852","522_02","Ground arthropods",424,522,524966,3562450
"8853","522_02","Nectar",2,522,524966,3562450
"8854","522_02","Omnivorous",34,522,524966,3562450
"8855","522_02","Seeds",728,522,524966,3562450
"8856","522_02","Trunk arthropods",132,522,524966,3562450
"8857","522_02","Vertebrates",6,522,524966,3562450
"8858","522_02","Foliage arthropods",128,522,524966,3562450
"8859","522_02a","Aerial arthropods",4,522,525749,3559722
"8860","522_02a","Foliage arthropods",23,522,525749,3559722
"8861","522_02a","Ground arthropods",70,522,525749,3559722
"8862","522_02a","Omnivorous",2,522,525749,3559722
"8863","522_02a","Seeds",133,522,525749,3559722
"8864","522_02a","Fruits",1,522,525749,3559722
"8865","522_02a","Vertebrates",6,522,525749,3559722
"8866","522_02a","Trunk arthropods",17,522,525749,3559722
"8867","522_03","Aerial arthropods",30,522,525824,3563005
"8868","522_03","Foliage arthropods",243,522,525824,3563005
"8869","522_03","Fruits",24,522,525824,3563005
"8870","522_03","Nectar",3,522,525824,3563005
"8871","522_03","Omnivorous",37,522,525824,3563005
"8872","522_03","Seeds",557,522,525824,3563005
"8873","522_03","Ground arthropods",381,522,525824,3563005
"8874","522_03","Vertebrates",6,522,525824,3563005
"8875","522_03","Trunk arthropods",145,522,525824,3563005
"8876","522_03a","Aerial arthropods",2,522,526205,3559433
"8877","522_03a","Foliage arthropods",28,522,526205,3559433
"8878","522_03a","Ground arthropods",70,522,526205,3559433
"8879","522_03a","Omnivorous",6,522,526205,3559433
"8880","522_03a","Seeds",62,522,526205,3559433
"8881","522_03a","Trunk arthropods",24,522,526205,3559433
"8882","522_03a","Vertebrates",6,522,526205,3559433
"8883","522_03a","Fruits",1,522,526205,3559433
"8884","522_04","Aerial arthropods",76,522,526203,3562512
"8885","522_04","Foliage arthropods",171,522,526203,3562512
"8886","522_04","Fruits",10,522,526203,3562512
"8887","522_04","Nectar",4,522,526203,3562512
"8888","522_04","Omnivorous",38,522,526203,3562512
"8889","522_04","Seeds",525,522,526203,3562512
"8890","522_04","Ground arthropods",460,522,526203,3562512
"8891","522_04","Vertebrates",15,522,526203,3562512
"8892","522_04","Trunk arthropods",149,522,526203,3562512
"8893","522_05","Foliage arthropods",171,522,527733,3562258
"8894","522_05","Fruits",6,522,527733,3562258
"8895","522_05","Ground arthropods",535,522,527733,3562258
"8896","522_05","Aerial arthropods",14,522,527733,3562258
"8897","522_05","Omnivorous",23,522,527733,3562258
"8898","522_05","Seeds",403,522,527733,3562258
"8899","522_05","Trunk arthropods",154,522,527733,3562258
"8900","522_05","Nectar",10,522,527733,3562258
"8901","522_05","Vertebrates",9,522,527733,3562258
"8902","522_05a","Aerial arthropods",8,522,526160,3562214
"8903","522_05a","Foliage arthropods",18,522,526160,3562214
"8904","522_05a","Fruits",2,522,526160,3562214
"8905","522_05a","Omnivorous",4,522,526160,3562214
"8906","522_05a","Seeds",118,522,526160,3562214
"8907","522_05a","Trunk arthropods",32,522,526160,3562214
"8908","522_05a","Vertebrates",5,522,526160,3562214
"8909","522_05a","Ground arthropods",70,522,526160,3562214
"8910","522_06","Foliage arthropods",161,522,527476,3560836
"8911","522_06","Fruits",2,522,527476,3560836
"8912","522_06","Ground arthropods",490,522,527476,3560836
"8913","522_06","Aerial arthropods",17,522,527476,3560836
"8914","522_06","Omnivorous",23,522,527476,3560836
"8915","522_06","Seeds",269,522,527476,3560836
"8916","522_06","Trunk arthropods",146,522,527476,3560836
"8917","522_06","Nectar",6,522,527476,3560836
"8918","522_06","Vertebrates",6,522,527476,3560836
"8919","522_06a","Fruits",1,522,527514,3561016
"8920","522_06a","Ground arthropods",114,522,527514,3561016
"8921","522_06a","Nectar",1,522,527514,3561016
"8922","522_06a","Foliage arthropods",44,522,527514,3561016
"8923","522_06a","Seeds",67,522,527514,3561016
"8924","522_06a","Trunk arthropods",17,522,527514,3561016
"8925","522_06a","Vertebrates",1,522,527514,3561016
"8926","522_06a","Omnivorous",5,522,527514,3561016
"8927","522_07","Foliage arthropods",139,522,526902,3560657
"8928","522_07","Ground arthropods",501,522,526902,3560657
"8929","522_07","Nectar",7,522,526902,3560657
"8930","522_07","Aerial arthropods",36,522,526902,3560657
"8931","522_07","Seeds",411,522,526902,3560657
"8932","522_07","Trunk arthropods",171,522,526902,3560657
"8933","522_07","Vertebrates",10,522,526902,3560657
"8934","522_07","Omnivorous",26,522,526902,3560657
"8935","522_08","Aerial arthropods",30,522,525626,3559347
"8936","522_08","Foliage arthropods",131,522,525626,3559347
"8937","522_08","Fruits",8,522,525626,3559347
"8938","522_08","Nectar",3,522,525626,3559347
"8939","522_08","Omnivorous",15,522,525626,3559347
"8940","522_08","Seeds",268,522,525626,3559347
"8941","522_08","Ground arthropods",307,522,525626,3559347
"8942","522_08","Vertebrates",9,522,525626,3559347
"8943","522_08","Trunk arthropods",66,522,525626,3559347
"8944","522_09a","Aerial arthropods",6,522,527577,3562767
"8945","522_09a","Foliage arthropods",43,522,527577,3562767
"8946","522_09a","Ground arthropods",67,522,527577,3562767
"8947","522_09a","Omnivorous",9,522,527577,3562767
"8948","522_09a","Seeds",89,522,527577,3562767
"8949","522_09a","Trunk arthropods",36,522,527577,3562767
"8950","522_09a","Vertebrates",2,522,527577,3562767
"8951","522_09a","Fruits",4,522,527577,3562767
"8952","522_11a","Foliage arthropods",48,522,525440,3563033
"8953","522_11a","Fruits",6,522,525440,3563033
"8954","522_11a","Ground arthropods",69,522,525440,3563033
"8955","522_11a","Seeds",101,522,525440,3563033
"8956","522_11a","Trunk arthropods",28,522,525440,3563033
"8957","522_11a","Vertebrates",1,522,525440,3563033
"8958","522_11a","Omnivorous",16,522,525440,3563033
"8959","523_01","Foliage arthropods",124,523,536919,3557442
"8960","523_01","Fruits",23,523,536919,3557442
"8961","523_01","Ground arthropods",308,523,536919,3557442
"8962","523_01","Nectar",6,523,536919,3557442
"8963","523_01","Omnivorous",36,523,536919,3557442
"8964","523_01","Seeds",273,523,536919,3557442
"8965","523_01","Trunk arthropods",71,523,536919,3557442
"8966","523_01","Vertebrates",40,523,536919,3557442
"8967","523_01","Aerial arthropods",64,523,536919,3557442
"8968","523_02","Foliage arthropods",233,523,536859,3557237
"8969","523_02","Fruits",8,523,536859,3557237
"8970","523_02","Ground arthropods",216,523,536859,3557237
"8971","523_02","Aerial arthropods",63,523,536859,3557237
"8972","523_02","Omnivorous",47,523,536859,3557237
"8973","523_02","Seeds",257,523,536859,3557237
"8974","523_02","Trunk arthropods",80,523,536859,3557237
"8975","523_02","Vertebrates",24,523,536859,3557237
"8976","523_02","Nectar",16,523,536859,3557237
"8977","523_03","Aerial arthropods",74,523,536031,3554786
"8978","523_03","Fruits",11,523,536031,3554786
"8979","523_03","Ground arthropods",224,523,536031,3554786
"8980","523_03","Nectar",20,523,536031,3554786
"8981","523_03","Foliage arthropods",210,523,536031,3554786
"8982","523_03","Seeds",427,523,536031,3554786
"8983","523_03","Trunk arthropods",120,523,536031,3554786
"8984","523_03","Vertebrates",55,523,536031,3554786
"8985","523_03","Omnivorous",47,523,536031,3554786
"8986","523_04","Foliage arthropods",222,523,535737,3554751
"8987","523_04","Fruits",16,523,535737,3554751
"8988","523_04","Ground arthropods",244,523,535737,3554751
"8989","523_04","Nectar",9,523,535737,3554751
"8990","523_04","Omnivorous",85,523,535737,3554751
"8991","523_04","Seeds",392,523,535737,3554751
"8992","523_04","Trunk arthropods",130,523,535737,3554751
"8993","523_04","Vertebrates",49,523,535737,3554751
"8994","523_04","Aerial arthropods",73,523,535737,3554751
"8995","523_05","Foliage arthropods",149,523,529565,3555675
"8996","523_05","Fruits",5,523,529565,3555675
"8997","523_05","Ground arthropods",365,523,529565,3555675
"8998","523_05","Aerial arthropods",17,523,529565,3555675
"8999","523_05","Omnivorous",21,523,529565,3555675
"9000","523_05","Seeds",383,523,529565,3555675
"9001","523_05","Trunk arthropods",58,523,529565,3555675
"9002","523_05","Vertebrates",10,523,529565,3555675
"9003","523_05","Nectar",3,523,529565,3555675
"9004","523_06","Foliage arthropods",153,523,529557,3555269
"9005","523_06","Fruits",13,523,529557,3555269
"9006","523_06","Ground arthropods",415,523,529557,3555269
"9007","523_06","Aerial arthropods",12,523,529557,3555269
"9008","523_06","Omnivorous",31,523,529557,3555269
"9009","523_06","Seeds",356,523,529557,3555269
"9010","523_06","Trunk arthropods",47,523,529557,3555269
"9011","523_06","Nectar",5,523,529557,3555269
"9012","523_06","Vertebrates",12,523,529557,3555269
"9013","523_07","Foliage arthropods",231,523,529521,3553692
"9014","523_07","Fruits",117,523,529521,3553692
"9015","523_07","Ground arthropods",443,523,529521,3553692
"9016","523_07","Nectar",8,523,529521,3553692
"9017","523_07","Omnivorous",184,523,529521,3553692
"9018","523_07","Seeds",1063,523,529521,3553692
"9019","523_07","Trunk arthropods",162,523,529521,3553692
"9020","523_07","Vertebrates",89,523,529521,3553692
"9021","523_07","Aerial arthropods",99,523,529521,3553692
"9022","524_01","Foliage arthropods",58,524,526247,3567122
"9023","524_01","Fruits",37,524,526247,3567122
"9024","524_01","Ground arthropods",75,524,526247,3567122
"9025","524_01","Aerial arthropods",37,524,526247,3567122
"9026","524_01","Omnivorous",65,524,526247,3567122
"9027","524_01","Seeds",374,524,526247,3567122
"9028","524_01","Trunk arthropods",38,524,526247,3567122
"9029","524_01","Vertebrates",12,524,526247,3567122
"9030","524_01","Nectar",12,524,526247,3567122
"9031","524_02","Foliage arthropods",54,524,526037,3567162
"9032","524_02","Fruits",52,524,526037,3567162
"9033","524_02","Ground arthropods",34,524,526037,3567162
"9034","524_02","Aerial arthropods",25,524,526037,3567162
"9035","524_02","Omnivorous",71,524,526037,3567162
"9036","524_02","Seeds",350,524,526037,3567162
"9037","524_02","Trunk arthropods",35,524,526037,3567162
"9038","524_02","Nectar",23,524,526037,3567162
"9039","524_02","Vertebrates",11,524,526037,3567162
"9040","524_03","Foliage arthropods",78,524,525830,3567180
"9041","524_03","Fruits",51,524,525830,3567180
"9042","524_03","Ground arthropods",58,524,525830,3567180
"9043","524_03","Aerial arthropods",20,524,525830,3567180
"9044","524_03","Omnivorous",32,524,525830,3567180
"9045","524_03","Seeds",319,524,525830,3567180
"9046","524_03","Trunk arthropods",30,524,525830,3567180
"9047","524_03","Nectar",18,524,525830,3567180
"9048","524_03","Vertebrates",9,524,525830,3567180
"9049","524_04","Aerial arthropods",9,524,525482,3567122
"9050","524_04","Foliage arthropods",106,524,525482,3567122
"9051","524_04","Fruits",147,524,525482,3567122
"9052","524_04","Nectar",24,524,525482,3567122
"9053","524_04","Omnivorous",40,524,525482,3567122
"9054","524_04","Seeds",415,524,525482,3567122
"9055","524_04","Trunk arthropods",37,524,525482,3567122
"9056","524_04","Vertebrates",8,524,525482,3567122
"9057","524_04","Ground arthropods",99,524,525482,3567122
"9058","524_05","Aerial arthropods",18,524,525180,3567159
"9059","524_05","Foliage arthropods",82,524,525180,3567159
"9060","524_05","Ground arthropods",114,524,525180,3567159
"9061","524_05","Nectar",23,524,525180,3567159
"9062","524_05","Omnivorous",48,524,525180,3567159
"9063","524_05","Fruits",109,524,525180,3567159
"9064","524_05","Trunk arthropods",42,524,525180,3567159
"9065","524_05","Vertebrates",14,524,525180,3567159
"9066","524_05","Seeds",402,524,525180,3567159
"9067","524_06","Aerial arthropods",10,524,524727,3567287
"9068","524_06","Fruits",58,524,524727,3567287
"9069","524_06","Ground arthropods",60,524,524727,3567287
"9070","524_06","Nectar",21,524,524727,3567287
"9071","524_06","Omnivorous",43,524,524727,3567287
"9072","524_06","Seeds",354,524,524727,3567287
"9073","524_06","Trunk arthropods",49,524,524727,3567287
"9074","524_06","Vertebrates",22,524,524727,3567287
"9075","524_06","Foliage arthropods",74,524,524727,3567287
"9076","524_07","Aerial arthropods",16,524,524327,3567585
"9077","524_07","Fruits",50,524,524327,3567585
"9078","524_07","Ground arthropods",58,524,524327,3567585
"9079","524_07","Nectar",15,524,524327,3567585
"9080","524_07","Foliage arthropods",76,524,524327,3567585
"9081","524_07","Seeds",392,524,524327,3567585
"9082","524_07","Trunk arthropods",37,524,524327,3567585
"9083","524_07","Vertebrates",9,524,524327,3567585
"9084","524_07","Omnivorous",61,524,524327,3567585
"9085","524_08","Aerial arthropods",38,524,523737,3567588
"9086","524_08","Fruits",58,524,523737,3567588
"9087","524_08","Ground arthropods",33,524,523737,3567588
"9088","524_08","Nectar",13,524,523737,3567588
"9089","524_08","Foliage arthropods",79,524,523737,3567588
"9090","524_08","Seeds",273,524,523737,3567588
"9091","524_08","Trunk arthropods",43,524,523737,3567588
"9092","524_08","Vertebrates",13,524,523737,3567588
"9093","524_08","Omnivorous",47,524,523737,3567588
"9094","525_12","Foliage arthropods",214,525,527008,3563713
"9095","525_12","Fruits",10,525,527008,3563713
"9096","525_12","Ground arthropods",380,525,527008,3563713
"9097","525_12","Nectar",6,525,527008,3563713
"9098","525_12","Omnivorous",47,525,527008,3563713
"9099","525_12","Seeds",387,525,527008,3563713
"9100","525_12","Trunk arthropods",169,525,527008,3563713
"9101","525_12","Vertebrates",38,525,527008,3563713
"9102","525_12","Aerial arthropods",45,525,527008,3563713
"9103","525_13","Aerial arthropods",27,525,526619,3564736
"9104","525_13","Fruits",23,525,526619,3564736
"9105","525_13","Ground arthropods",405,525,526619,3564736
"9106","525_13","Nectar",2,525,526619,3564736
"9107","525_13","Foliage arthropods",208,525,526619,3564736
"9108","525_13","Seeds",506,525,526619,3564736
"9109","525_13","Trunk arthropods",185,525,526619,3564736
"9110","525_13","Vertebrates",19,525,526619,3564736
"9111","525_13","Omnivorous",61,525,526619,3564736
"9112","525_15","Aerial arthropods",31,525,527457,3563985
"9113","525_15","Fruits",2,525,527457,3563985
"9114","525_15","Ground arthropods",400,525,527457,3563985
"9115","525_15","Nectar",2,525,527457,3563985
"9116","525_15","Foliage arthropods",172,525,527457,3563985
"9117","525_15","Seeds",395,525,527457,3563985
